key,job_role,job_title,company_name,skills,job_type,location,experience
358,Data Scientist,Data Scientist- IT,Elite,"['Statistical Modelling.', 'Data Scientist', 'Sql', 'Python']",Full time,Coimbatore,1-6 Years
359,Data Scientist,Lead- Data scientist,Company name confidential,"['Data learning', 'Data Scientist']","Jobs for Women, Full time",Ahmedabad,4-7 Years
360,Data Scientist,Data Scientist,LTIMindtree Limited,"['AL/ML .Python', 'Vertex AI', 'Data Scientist', 'BigQuery']",Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",6-8 Years
361,Data Scientist,Data Scientist,Revolancer Limited,"['Python', 'Php', 'Machine Learning', 'Sql']","Work From Home, Full time","Bengaluru / Bangalore, Remote",0-5 Years
362,Data Scientist,Data Scientist | Pune,WovV Technologies (Division of Techno compass consulting Pvt Ltd),"['Cloud (Azure', 'AWS)', 'ML Algorithms', 'Python']","Work From Home, Full time",Pune,2-7 Years
363,Data Scientist,DATA SCIENCE INTERNSHIP IN PUNE,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Pune, Sangli",Fresher
364,Data Scientist,Data Scientist - GPT/LLM Product Development,LTIMindtree Limited,"['Llm', 'Product Development', 'GPT']",Full time,"Chennai, Hyderabad / Secunderabad, Telangana",5-12 Years
365,Data Scientist,Data Scientist,Revolancer Limited,"['HTML', 'Javascript', 'CSS']","Work From Home, Full time",Remote,0-5 Years
366,Data Scientist,data scientist,Infinix Immigration Service Private Limited,"['Database Administrator', 'Data Analysis', 'Database']","International, Full time","Germany, Hong Kong",1-3 Years
367,Data Scientist,Staff Data Scientist,Uplers,"['Looker', 'Communication', 'Analytics', 'Agile']",Full time,"Chennai, India",7-9 Years
368,Data Scientist,Data Scientist - GPT/LLM Product Development,LTIMindtree Limited,"['Llm', 'Product Development', 'GPT']",Full time,"Bengaluru / Bangalore, Kolkata",5-12 Years
369,Data Scientist,Data Scientist,Quess IT Staffing (Formerly known as Magna Infotech),"['DuckDB', 'Matrix Algebra', 'Statistics', 'Pytorch']",Full time,Pune,4-7 Years
370,Data Scientist,Principal Engineer Data Scientist REF17551N All Client Loc (Job Code : J47477),Sampoorna Consultants Private Limited,['Manufacturing and Automation - General Experience'],Full time,"Bengaluru / Bangalore, Chennai",13-15 Years
371,Data Scientist,DATA SCIENCE INTERNSHIP AN PUNE,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Pune, Aurangabad",Fresher
372,Data Scientist,DATA SCIENCE INTERNSHIP AT PUNE,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Pune, Jalgaon",Fresher
373,Data Scientist,Senior Data Scientist,Skyleaf Consultants LLP,"['Data Scientist', 'Python', 'Data Visualization']",Full time,Kolkata,7-9 Years
374,Data Scientist,DATA SCIENCE INTERNSHIP AT AHMEDABAD,Maxgen Technologies Private Limited,"['Internship', 'Live Projects', 'Academic Projects']",Full time,"Ahmedabad, Anand",Fresher
375,Data Scientist,Data Scientist Required in Abroad,Donivia Overseas Private Limited,"['Data Science', 'Machine Learning', 'Artificial Intelligence']",Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",2-12 Years
376,Data Scientist,Data Scientist,Ericsson,"['statistical learning', 'Real time data ingestion']",Full time,"Noida, India",5-15 Years
377,Data Scientist,Sr Data Scientist,Uplers,"['R Python', 'Data Visualisation', 'Data Science']",Full time,"Hyderabad / Secunderabad, Telangana, India",3-6 Years
378,Data Scientist,Data Scientist,Sprinklr,"['topic modeling', 'anomaly detection', 'R', 'Blending']",Full time,"Gurgaon / Gurugram, India",0-2 Years
379,Data Scientist,Senior Data Scientist,Uplers,"['R Python', 'Data Visualisation', 'Data Science']",Full time,"Hyderabad / Secunderabad, Telangana, India",3-6 Years
380,Data Scientist,Sr. Data Scientist,Visa,"['R', 'Hive', 'Tableau', 'Sql', 'Python']",Full time,"Bengaluru / Bangalore, India",2-4 Years
381,Data Scientist,Staff Data Scientist,Uplers,"['Looker', 'Communication', 'Analytics', 'Agile']",Full time,"Noida, India",7-9 Years
382,Data Scientist,Lead Data Scientist,Freshworks,"['Machine Learning', 'Python', 'Big Data', 'Data Structures']",Full time,"Bengaluru / Bangalore, India",0-2 Years
383,Data Scientist,Data Scientist Engineer,FIS,"['API Integrations', 'PowerBI Reports', 'Azure SQL MI']",Full time,"Pune, India",5-12 Years
384,Data Scientist,Senior Data Scientist,Uplers,"['R Python', 'Data Visualisation', 'Data Science']",Full time,"Hyderabad / Secunderabad, Telangana, India",3-6 Years
385,Data Scientist,Sr. D&T Data Scientist,General Mills,"['composer', 'ML supervised algorithms', 'FMCG/CPG domain']",Full time,"Mumbai, India",10-12 Years
386,Data Scientist,Senior Data Scientist,Lowe's India,"['PRECISION', 'search recall', 'Inventory', 'Capacity Planning']",Full time,"Bengaluru / Bangalore, India",1-2 Years
387,Data Scientist,Manager_Lead_Data Scientist/ Machine Learning _Pune,Vodafone,"['predictive models', 'data expertise', 'modelling techniques']",Full time,Pune,0-2 Years
388,Data Scientist,Senior Data Scientist Engineer,A.P. Moller - Maersk,"['KubeFlow', 'Airflow', 'Scikit-Learn', 'Recommendation Systems']",Full time,"Bengaluru / Bangalore, India",0-10 Years
389,Data Scientist,Senior Data Scientist - Marketplace (India),Gojek,"['Statistics', 'CI/CD', 'dbt', 'Visualization', 'Python']",Full time,"Bengaluru / Bangalore, India",5-7 Years
390,Data Scientist,Data Scientist II,General Mills,"['Modelling', 'Cloud Platforms', 'R', 'Machine Learning']",Full time,"Mumbai, India",3-4 Years
391,Data Scientist,Data Scientist,ExxonMobil,"['commercial software development', 'identifying and scoping data science opportunities']",Full time,"Bengaluru / Bangalore, India",4-6 Years
392,Data Scientist,Sr Data Scientist,Uplers,"['R Python', 'Data Visualisation', 'Data Science']",Full time,"Hyderabad / Secunderabad, Telangana, India",3-6 Years
393,Data Scientist,DG-Manager-Data Scientist,Genpact,"['R', 'Sql', 'Power Bi', 'Plsql', 'Python', 'Tableau']",Full time,"Hyderabad / Secunderabad, Telangana",0-2 Years
394,Data Scientist,Manager - Data Scientist,Mphasis,"['BERT', 'LSTM', 'Dataiku', 'RNNs', 'No-SQL', 'Machine Learning']",Full time,"Hyderabad / Secunderabad, Telangana, India",4-10 Years
395,Data Scientist,Senior Data Scientist,Oracle,[],Full time,India,Fresher
396,Data Scientist,DATA - Data Scientist-2,Michelin,[],Full time,"Pune, India",Fresher
